Date,Stage,Match,Team,Win,Enemy,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,K,D,A,Gold,Level,Tower,Lord ,Turtle,"Buff 
Merah","Buff
 Biru"
4/26/2024,Regular Season,2,Geek Fam ID,Lose,"Bigetron Alpha",Luke,Edith,Tank/Marksman,Ling,Assassin,Flicker,Tank,Swift,Tenacity,Brave Smite,"10:52",0,4,0,4659,10,1,0,0,3,4
4/26/2024,Regular Season,2,Geek Fam ID,Lose,"Bigetron Alpha",Hazle,Baxia,Tank,Fanny,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,"10:52",0,1,0,4572,11,1,0,0,3,4
4/26/2024,Regular Season,2,Geek Fam ID,Lose,"Bigetron Alpha",Aboy,Faramis,Support/Mage,Joy,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Quantum Charge,"10:52",0,5,0,4833,10,1,0,0,3,4
4/26/2024,Regular Season,2,Geek Fam ID,Lose,"Bigetron Alpha",Baloyskie,Estes,Support,Nolan,Assassin,Flicker,Support,Agility,Tenacity,Quantum Charge,"10:52",0,1,0,3805,9,1,0,0,3,4
4/26/2024,Regular Season,2,Geek Fam ID,Lose,"Bigetron Alpha",Markyyyyy,Claude,Marksman,Chip,Support/Tank,Sprint,Common,Agility,Tenacity,Quantum Charge,"10:52",0,0,0,6243,11,1,0,0,3,4
4/26/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Donn,Cici,Fighter,X.Borg,Fighter,Purify,Tank,Agility,Festival of Blood,Brave Smite,13:41,0,1,2,6021,12,1,0,0,6,6
4/26/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Irrad,Barats,Tank/Fighter,Kaja,Support/Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:41,0,6,2,6460,13,1,0,0,6,6
4/26/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Clay,Vexana,Mage,Nolan,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,13:41,0,2,2,6252,12,1,0,0,6,6
4/26/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Brusko,Grock,Tank/Fighter,Angela,Support,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,13:41,0,6,1,4865,11,1,0,0,6,6
4/26/2024,Regular Season,1,RRQ Hoshi,Lose,AURA Fire,Skylar,Natan,Marksman,Harith,Mage,Purify,Mage,Thrill,Master Assassin,Weakness Finder,13:41,2,2,0,7953,13,1,0,0,6,6
4/26/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Aran,Paquito,Fighter/Assassin,Claude,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Lethal Ignition,13:41,8,0,4,10030,15,7,1,3,7,7
4/26/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Gugun,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:41,0,1,10,8343,15,7,1,3,7,7
4/26/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Yehezkiel,Luo Yi,Mage,Chip,Support/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,13:41,2,0,14,7742,13,7,1,3,7,7
4/26/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Yawi,Chou,Fighter,Novaria,Mage,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,13:41,1,1,13,6814,13,7,1,3,7,7
4/26/2024,Regular Season,1,AURA Fire,Win,RRQ Hoshi,Kabuki,Karrie,Marksman,Valentina,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,13:41,6,0,6,11327,15,7,1,3,7,7
4/26/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Aran,Paquito,Fighter/Assassin,Claude,Marksman,Sprint,Fighter,Rupture,Festival of Blood,Lethal Ignition,14:01,1,5,3,7328,13,2,0,1,7,5
4/26/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Gugun,Barats,Tank/Fighter,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:01,1,5,0,7530,14,2,0,1,7,5
4/26/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Yehezkiel,Luo Yi,Mage,Chip,Support/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,14:01,2,4,3,6474,12,2,0,1,7,5
4/26/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Yawi,Ruby,Fighter/Tank,X.Borg,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,14:01,1,5,3,5868,12,2,0,1,7,5
4/26/2024,Regular Season,2,AURA Fire,Lose,RRQ Hoshi,Kabuki,Karrie,Marksman,Minotaur,Tank/Support,Flicker,Common,Swift,Tenacity,Quantum Charge,14:01,0,3,1,8743,13,2,0,1,7,5
4/26/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Donn,Lapu-Lapu,Fighter,Chou,Fighter,Flicker,Fighter,Thrill,Festival of Blood,Brave Smite,14:01,5,1,7,9215,14,8,2,2,5,9
4/26/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Irrad,Baxia,Tank,Kaja,Support/Fighter,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,14:01,4,1,11,9082,15,8,2,2,5,9
4/26/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Clay,Novaria,Mage,Fredrinn,Fighter/Tank,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:01,4,1,11,8581,14,8,2,2,5,9
4/26/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Brusko,Grock,Tank/Fighter,Angela,Support,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,14:01,2,1,14,8090,14,8,2,2,5,9
4/26/2024,Regular Season,2,RRQ Hoshi,Win,AURA Fire,Skylar,Natan,Marksman,Harith,Mage,Flicker,Mage,Thrill,Master Assassin,Weakness Finder,14:01,7,1,8,13349,15,8,2,2,5,9
4/26/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Donn,Gloo,Tank,X.Borg,Fighter,Flicker,Tank,Vitality,Pull Yourself Together,Brave Smite,21:49,2,5,1,11643,15,9,1,1,8,9
4/26/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Irrad,Barats,Tank/Fighter,Karrie,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,21:49,1,4,7,12817,15,9,1,1,8,9
4/26/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Clay,Yve,Mage,Luo Yi,Mage,Flicker,Common,Firmness,Tenacity,Impure Rage,21:49,2,1,5,11297,15,9,1,1,8,9
4/26/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Brusko,Angela,Support,Harith,Mage,Flicker,Support,Inspire,Bargain Hunter,Focusing Mark,21:49,1,1,7,10487,15,9,1,1,8,9
4/26/2024,Regular Season,3,RRQ Hoshi,Win,AURA Fire,Skylar,Natan,Marksman,Fredrinn,Fighter/Tank,Purify,Mage,Inspire,Tenacity,Weakness Finder,21:49,5,1,4,18013,15,9,1,1,8,9
4/26/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Aran,Benedetta,Assassin/Fighter,Claude,Marksman,Petrify,Fighter,Rupture,Festival of Blood,Lethal Ignition,21:49,4,5,2,13639,15,6,2,2,9,12
4/26/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Gugun,Baxia,Tank,Mathilda,Support/Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,21:49,1,3,6,11058,15,6,2,2,9,12
4/26/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Yehezkiel,Valentina,Mage,Chip,Support/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,21:49,1,1,6,11427,15,6,2,2,9,12
4/26/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Yawi,Grock,Tank/Fighter,Cici,Fighter,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,21:49,0,2,8,9040,15,6,2,2,9,12
4/26/2024,Regular Season,3,AURA Fire,Lose,RRQ Hoshi,Kabuki,Roger,Fighter/Marksman,Mathilda,Support/Assassin,Flicker,Assassin,Thrill,Master Assassin,Weakness Finder,21:49,6,0,3,15464,15,6,2,2,9,12
4/27/2024,Regular Season,1,Geek Fam ID,Lose,EVOS Glory,Luke,Ruby,Fighter/Tank,Luo Yi,Mage,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,19:10,0,2,1,8996,15,0,0,0,7,8
4/27/2024,Regular Season,1,Geek Fam ID,Lose,EVOS Glory,Reyy,Baxia,Tank,Nolan,Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,19:10,0,3,2,7634,15,0,0,0,7,8
4/27/2024,Regular Season,1,Geek Fam ID,Lose,EVOS Glory,Aboy,Vexana,Mage,Harith,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,19:10,1,1,1,10034,15,0,0,0,7,8
4/27/2024,Regular Season,1,Geek Fam ID,Lose,EVOS Glory,Baloyskie,Selena,Assassin/Mage,Franco,Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,19:10,1,4,1,7555,15,0,0,0,7,8
4/27/2024,Regular Season,1,Geek Fam ID,Lose,EVOS Glory,Caderaa,Natalia,Assassin,Roger,Fighter/Marksman,Flicker,Mage,Swift,Bargain Hunter,Quantum Charge,19:10,0,2,1,12900,15,0,0,0,7,8
4/27/2024,Regular Season,1,EVOS Glory,Win,Geek Fam ID,Fluffy,X.Borg,Fighter,Floryn,Support,Flicker,Tank,Agility,Festival of Blood,Impure Rage,19:10,5,0,6,12488,15,9,3,3,10,8
4/27/2024,Regular Season,1,EVOS Glory,Win,Geek Fam ID,Anavel,Fredrinn,Fighter/Tank,Paquito,Fighter/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,19:10,1,0,7,9973,15,9,3,3,10,8
4/27/2024,Regular Season,1,EVOS Glory,Win,Geek Fam ID,Claw Kun,Valentina,Mage,Novaria,Mage,Purify,Mage,Inspire,Wilderness Blessing.,Impure Rage,19:10,1,0,8,11062,15,9,3,3,10,8
4/27/2024,Regular Season,1,EVOS Glory,Win,Geek Fam ID,DreamS,Minotaur,Tank/Support,Chip,Support/Tank,Flicker,Tank,Vitality,Tenacity,Concussive Blast,19:10,0,2,7,9065,15,9,3,3,10,8
4/27/2024,Regular Season,1,EVOS Glory,Win,Geek Fam ID,Branz,Karrie,Marksman,Mathilda,Support/Assassin,Purify,Common,Firmness,Master Assassin,Quantum Charge,19:10,5,0,1,16016,15,9,3,3,10,8
4/27/2024,Regular Season,2,Geek Fam ID,Win,EVOS Glory,Luke,Ruby,Fighter/Tank,Harith,Mage,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,20:04,0,2,8,12261,15,7,2,0,9,9
4/27/2024,Regular Season,2,Geek Fam ID,Win,EVOS Glory,Reyy,Baxia,Tank,Luo Yi,Mage,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,20:04,0,4,6,9383,15,7,2,0,9,9
4/27/2024,Regular Season,2,Geek Fam ID,Win,EVOS Glory,Aboy,Vexana,Mage,Nolan,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,20:04,2,1,6,11899,15,7,2,0,9,9
4/27/2024,Regular Season,2,Geek Fam ID,Win,EVOS Glory,Baloyskie,Floryn,Support,Franco,Tank,Flicker,Support,Agility,Wilderness Blessing.,Focusing Mark,20:04,2,1,7,9196,15,7,2,0,9,9
4/27/2024,Regular Season,2,Geek Fam ID,Win,EVOS Glory,Caderaa,Natan,Marksman,Kaja,Support/Fighter,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,20:04,6,2,3,15258,15,7,2,0,9,9
4/27/2024,Regular Season,2,EVOS Glory,Lose,Geek Fam ID,Fluffy,X.Borg,Fighter,Lylia,Mage,Flicker,Tank,Agility,Festival of Blood,Impure Rage,20:04,0,1,8,10862,15,8,1,3,7,9
4/27/2024,Regular Season,2,EVOS Glory,Lose,Geek Fam ID,Anavel,Fredrinn,Fighter/Tank,Faramis,Support/Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,20:04,3,1,6,9978,15,8,1,3,7,9
4/27/2024,Regular Season,2,EVOS Glory,Lose,Geek Fam ID,Claw Kun,Valentina,Mage,Chip,Support/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,20:04,1,2,9,10593,15,8,1,3,7,9
4/27/2024,Regular Season,2,EVOS Glory,Lose,Geek Fam ID,DreamS,Minotaur,Tank/Support,Novaria,Mage,Flicker,Tank,Vitality,Tenacity,Concussive Blast,20:04,0,4,8,8738,15,8,1,3,7,9
4/27/2024,Regular Season,2,EVOS Glory,Lose,Geek Fam ID,Branz,Roger,Fighter/Marksman,Mathilda,Support/Assassin,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,20:04,6,2,4,15521,15,8,1,3,7,9
4/27/2024,Regular Season,3,Geek Fam ID,Win,EVOS Glory,Luke,Barats,Tank/Fighter,Luo Yi,Mage,Flicker,Common,Agility,Tenacity,Brave Smite,14:00,1,0,8,9725,15,7,2,1,9,10
4/27/2024,Regular Season,3,Geek Fam ID,Win,EVOS Glory,Reyy,Fredrinn,Fighter/Tank,Harith,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:00,6,1,5,9199,15,7,2,1,9,10
4/27/2024,Regular Season,3,Geek Fam ID,Win,EVOS Glory,Aboy,Valentina,Mage,Nolan,Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,14:00,3,0,8,8545,15,7,2,1,9,10
4/27/2024,Regular Season,3,Geek Fam ID,Win,EVOS Glory,Baloyskie,Floryn,Support,X.Borg,Fighter,Flicker,Support,Agility,Wilderness Blessing.,Focusing Mark,14:00,0,0,10,6680,15,7,2,1,9,10
4/27/2024,Regular Season,3,Geek Fam ID,Win,EVOS Glory,Caderaa,Claude,Marksman,Vexana,Mage,Purify,Common,Agility,Tenacity,Quantum Charge,14:00,1,0,7,11812,15,7,2,1,9,10
4/27/2024,Regular Season,3,EVOS Glory,Lose,Geek Fam ID,Fluffy,Paquito,Fighter/Assassin,Lapu-Lapu,Fighter,Flicker,Fighter,Thrill,Festival of Blood,Quantum Charge,14:00,0,3,0,5975,12,1,0,2,5,5
4/27/2024,Regular Season,3,EVOS Glory,Lose,Geek Fam ID,Anavel,Alpha,Fighter,Ruby,Fighter/Tank,Retribution,Fighter,Thrill,Seasoned Hunter,Quantum Charge,14:00,1,3,0,8227,15,1,0,2,5,5
4/27/2024,Regular Season,3,EVOS Glory,Lose,Geek Fam ID,Claw Kun,Gord,Mage,Natan,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,14:00,0,1,0,7421,13,1,0,2,5,5
4/27/2024,Regular Season,3,EVOS Glory,Lose,Geek Fam ID,DreamS,Chip,Support/Tank,Mathilda,Support/Assassin,Purify,Tank,Firmness,Wilderness Blessing.,Concussive Blast,14:00,0,3,1,5354,11,1,0,2,5,5
4/27/2024,Regular Season,3,EVOS Glory,Lose,Geek Fam ID,Branz,Roger,Fighter/Marksman,Novaria,Mage,Purify,Assassin,Thrill,Weapons Master,Quantum Charge,14:00,0,1,0,8203,13,1,0,2,5,5
4/27/2024,Regular Season,1,Rebellion Esports,Win,"Dewa United Esports",Karss,Barats,Tank/Fighter,X.Borg,Fighter,Flicker,Common,Agility,Tenacity,Brave Smite,14:51,1,1,8,9951,13,8,2,1,10,10
4/27/2024,Regular Season,1,Rebellion Esports,Win,"Dewa United Esports",Vincentt,Roger,Fighter/Marksman,Minotaur,Tank/Support,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,14:51,5,2,3,11489,14,8,2,1,10,10
4/27/2024,Regular Season,1,Rebellion Esports,Win,"Dewa United Esports",SwayLow,Faramis,Support/Mage,Nolan,Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,14:51,0,3,11,8852,14,8,2,1,10,10
4/27/2024,Regular Season,1,Rebellion Esports,Win,"Dewa United Esports",AudyTzy,Floryn,Support,Natan,Marksman,Flicker,Support,Agility,Wilderness Blessing.,Focusing Mark,14:51,0,0,10,7554,13,8,2,1,10,10
4/27/2024,Regular Season,1,Rebellion Esports,Win,"Dewa United Esports",Deee,Harith,Mage,Valentina,Mage,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,14:51,5,0,6,11888,15,8,2,1,10,10
4/27/2024,Regular Season,1,"Dewa United Esports",Lose,Rebellion Esports,Kimura,Cici,Fighter,Benedetta,Assassin/Fighter,Vengeance,Fighter,Agility,Festival of Blood,Brave Smite,14:51,0,2,1,8504,15,1,0,2,6,4
4/27/2024,Regular Season,1,"Dewa United Esports",Lose,Rebellion Esports,Garry,Fredrinn,Fighter/Tank,Paquito,Fighter/Assassin,Retribution,Support,Firmness,Seasoned Hunter,Concussive Blast,14:51,1,2,4,7452,15,1,0,2,6,4
4/27/2024,Regular Season,1,"Dewa United Esports",Lose,Rebellion Esports,Keyz,Lylia,Mage,Mathilda,Support/Assassin,Purify,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,14:51,1,3,4,7961,14,1,0,2,6,4
4/27/2024,Regular Season,1,"Dewa United Esports",Lose,Rebellion Esports,Drian,Angela,Support,Chip,Support/Tank,Flicker,Mage,Agility,Bargain Hunter,Impure Rage,14:51,2,2,3,7549,13,1,0,2,6,4
4/27/2024,Regular Season,1,"Dewa United Esports",Lose,Rebellion Esports,Watt,Claude,Marksman,Luo Yi,Mage,Sprint,Common,Agility,Tenacity,Quantum Charge,14:51,2,2,2,9328,15,1,0,2,6,4
4/27/2024,Regular Season,2,Rebellion Esports,Lose,"Dewa United Esports",Karss,Yu Zhong,Fighter,X.Borg,Fighter,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,13:44,2,2,3,8135,13,1,0,0,4,6
4/27/2024,Regular Season,2,Rebellion Esports,Lose,"Dewa United Esports",Vincentt,Baxia,Tank,Minotaur,Tank/Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:44,0,4,3,6658,13,1,0,0,4,6
4/27/2024,Regular Season,2,Rebellion Esports,Lose,"Dewa United Esports",SwayLow,Angela,Support,Mathilda,Support/Assassin,Flicker,Common,Inspire,Wilderness Blessing.,Brave Smite,13:44,2,1,4,6765,12,1,0,0,4,6
4/27/2024,Regular Season,2,Rebellion Esports,Lose,"Dewa United Esports",AudyTzy,Grock,Tank/Fighter,Masha,Fighter/Tank,Flicker,Tank,Agility,Wilderness Blessing.,Quantum Charge,13:44,0,0,4,6380,12,1,0,0,4,6
4/27/2024,Regular Season,2,Rebellion Esports,Lose,"Dewa United Esports",Deee,Natan,Marksman,Arlott,Fighter/Assassin,Purify,Mage,Thrill,Bargain Hunter,Weakness Finder,13:44,2,2,1,9739,14,1,0,0,4,6
4/27/2024,Regular Season,2,"Dewa United Esports",Win,Rebellion Esports,Kimura,Terizla,Fighter,Cici,Fighter,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,13:44,1,2,4,8349,14,9,2,3,8,7
4/27/2024,Regular Season,2,"Dewa United Esports",Win,Rebellion Esports,Garry,Akai,Tank,Valentina,Mage,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,13:44,1,1,5,9058,15,9,2,3,8,7
4/27/2024,Regular Season,2,"Dewa United Esports",Win,Rebellion Esports,Keyz,Faramis,Support/Mage,Chip,Support/Tank,Purify,Mage,Agility,Wilderness Blessing.,Lethal Ignition,13:44,4,1,5,8384,14,9,2,3,8,7
4/27/2024,Regular Season,2,"Dewa United Esports",Win,Rebellion Esports,Drian,Novaria,Mage,Harith,Mage,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,13:44,1,1,6,7923,14,9,2,3,8,7
4/27/2024,Regular Season,2,"Dewa United Esports",Win,Rebellion Esports,Watt,Roger,Fighter/Marksman,Luo Yi,Mage,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,13:44,2,1,5,11327,15,9,2,3,8,7
4/27/2024,Regular Season,3,"Dewa United Esports",Lose,Rebellion Esports,Kimura,Arlott,Fighter/Assassin,Ixia,Marksman,Flicker,Common,Rupture,Tenacity,Brave Smite,15:11,2,3,1,7037,13,2,0,3,7,7
4/27/2024,Regular Season,3,"Dewa United Esports",Lose,Rebellion Esports,Garry,Akai,Tank,Kaja,Support/Fighter,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,15:11,0,3,4,6945,14,2,0,3,7,7
4/27/2024,Regular Season,3,"Dewa United Esports",Lose,Rebellion Esports,Keyz,Valentina,Mage,Roger,Fighter/Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,15:11,2,2,1,7747,14,2,0,3,7,7
4/27/2024,Regular Season,3,"Dewa United Esports",Lose,Rebellion Esports,Drian,Lolita,Support/Tank,Chip,Support/Tank,Flicker,Tank,Firmness,Tenacity,Concussive Blast,15:11,0,1,3,6008,13,2,0,3,7,7
4/27/2024,Regular Season,3,"Dewa United Esports",Lose,Rebellion Esports,Watt,Moskov,Marksman,Luo Yi,Mage,Inspire,Common,Swift,Master Assassin,Quantum Charge,15:11,0,1,4,10659,15,2,0,3,7,7
4/27/2024,Regular Season,3,Rebellion Esports,Win,"Dewa United Esports",Karss,Yu Zhong,Fighter,Harith,Mage,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,15:11,1,2,6,8691,15,5,1,0,7,7
4/27/2024,Regular Season,3,Rebellion Esports,Win,"Dewa United Esports",Vincentt,Baxia,Tank,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,15:11,1,0,4,8083,15,5,1,0,7,7
4/27/2024,Regular Season,3,Rebellion Esports,Win,"Dewa United Esports",SwayLow,Angela,Support,X.Borg,Fighter,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,15:11,1,0,7,7759,14,5,1,0,7,7
4/27/2024,Regular Season,3,Rebellion Esports,Win,"Dewa United Esports",AudyTzy,Franco,Tank,Faramis,Support/Mage,Flicker,Support,Agility,Wilderness Blessing.,Focusing Mark,15:11,1,1,6,6908,13,5,1,0,7,7
4/27/2024,Regular Season,3,Rebellion Esports,Win,"Dewa United Esports",Deee,Beatrix,Marksman,Minotaur,Tank/Support,Flicker,Assassin,Thrill,Weapons Master,Quantum Charge,15:11,6,1,1,12621,15,5,1,0,7,7
4/27/2024,Regular Season,1,Alter Ego,Lose,"ONIC",Pai,Khaleed,Fighter,Dyrroth,Fighter,Flicker,Assassin,Rupture,Festival of Blood,Concussive Blast,24:28,3,1,4,14448,15,6,2,3,9,9
4/27/2024,Regular Season,1,Alter Ego,Lose,"ONIC",Tazz,Akai,Tank,Terizla,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,24:28,0,1,8,11773,15,6,2,3,9,9
4/27/2024,Regular Season,1,Alter Ego,Lose,"ONIC",Celiboy,Valentina,Mage,Fredrinn,Fighter/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,24:28,3,2,6,11061,15,6,2,3,9,9
4/27/2024,Regular Season,1,Alter Ego,Lose,"ONIC",Rasy,Arlott,Fighter/Assassin,Mathilda,Support/Assassin,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,24:28,3,4,6,10994,15,6,2,3,9,9
4/27/2024,Regular Season,1,Alter Ego,Lose,"ONIC",Nino,Harith,Mage,Nolan,Assassin,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,24:28,3,6,3,13818,15,6,2,3,9,9
4/27/2024,Regular Season,1,"ONIC",Win,Alter Ego, Lutpiii,Ruby,Fighter/Tank,Barats,Tank/Fighter,Flicker,Fighter,Firmness,Festival of Blood,Brave Smite,24:28,1,4,3,10942,15,8,1,0,12,10
4/27/2024,Regular Season,1,"ONIC",Win,Alter Ego,Kairi,Ling,Assassin,Chip,Support/Tank,Retribution,Assassin,Inspire,Seasoned Hunter,Quantum Charge,24:28,1,2,7,19389,15,8,1,0,12,10
4/27/2024,Regular Season,1,"ONIC",Win,Alter Ego,Sanz,Luo Yi,Mage,Roger,Fighter/Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,24:28,3,2,10,12317,15,8,1,0,12,10
4/27/2024,Regular Season,1,"ONIC",Win,Alter Ego,Kiboy,Kaja,Support/Fighter,Hilda,Tank/Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,24:28,0,2,14,11173,15,8,1,0,12,10
4/27/2024,Regular Season,1,"ONIC",Win,Alter Ego,CW,Brody,Marksman,Faramis,Support/Mage,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,24:28,9,2,5,15720,15,8,1,0,12,10
4/27/2024,Regular Season,2,"ONIC",Lose,Alter Ego, Lutpiii,Terizla,Fighter,Barats,Tank/Fighter,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,14:57,1,7,4,6749,13,1,0,0,7,6
4/27/2024,Regular Season,2,"ONIC",Lose,Alter Ego,Kairi,Nolan,Assassin,Roger,Fighter/Marksman,Retribution,Assassin,Rupture,Seasoned Hunter,Lethal Ignition,14:57,3,2,3,10034,15,1,0,0,7,6
4/27/2024,Regular Season,2,"ONIC",Lose,Alter Ego,Sanz,Faramis,Support/Mage,Luo Yi,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,14:57,0,4,5,7147,13,1,0,0,7,6
4/27/2024,Regular Season,2,"ONIC",Lose,Alter Ego,Kiboy,Khufra,Tank,Lapu-Lapu,Fighter,Flicker,Tank,Firmness,Tenacity,Quantum Charge,14:57,2,3,4,6375,12,1,0,0,7,6
4/27/2024,Regular Season,2,"ONIC",Lose,Alter Ego,CW,Lunox,Mage,Fanny,Assassin,Flicker,Mage,Rupture,Bargain Hunter,Lethal Ignition,14:57,0,2,3,9000,14,1,0,0,7,6
4/27/2024,Regular Season,2,Alter Ego,Win,"ONIC",Pai,Arlott,Fighter/Assassin,Claude,Marksman,Flicker,Common,Thrill,Festival of Blood,Brave Smite,14:57,4,2,6,9123,14,9,2,2,6,10
4/27/2024,Regular Season,2,Alter Ego,Win,"ONIC",Tazz,Akai,Tank,Brody,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:57,0,2,13,8540,15,9,2,2,6,10
4/27/2024,Regular Season,2,Alter Ego,Win,"ONIC",Celiboy,Valentina,Mage,Angela,Support,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,14:57,1,1,13,9647,15,9,2,2,6,10
4/27/2024,Regular Season,2,Alter Ego,Win,"ONIC",Rasy,Chip,Support/Tank,Fredrinn,Fighter/Tank,Purify,Tank,Firmness,Wilderness Blessing.,Concussive Blast,14:57,1,1,11,7743,14,9,2,2,6,10
4/27/2024,Regular Season,2,Alter Ego,Win,"ONIC",Nino,Harith,Mage,Mathilda,Support/Assassin,Purify,Mage,Inspire,Bargain Hunter,Impure Rage,14:57,12,0,3,12117,15,9,2,2,6,10
4/27/2024,Regular Season,3,Alter Ego,Lose,"ONIC",Pai,Arlott,Fighter/Assassin,Guinevere,Fighter,Flicker,Common,Thrill,Festival of Blood,Brave Smite,16:53,4,2,1,9724,15,2,0,2,5,4
4/27/2024,Regular Season,3,Alter Ego,Lose,"ONIC",Tazz,Akai,Tank,Chou,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:53,1,2,4,7628,15,2,0,2,5,4
